F1,F2,F3,F4,F5,F6,F7,CLASS
0.429588131,0.461358504,0.561824756,0.539716871,0.0348258142787,0.175539058,0,0
0.428427795,0.464415031,0.508410055,0.534603212,0.0302327224243,0.124664297,0,0
0.321374108,0.483298276,0.421825515,0.514341744,0.036198803,0.141913811,0,0
0.39629189,0.47322507,0.452119621,0.52584975,0.0669914069805,0.079105376,0,0
0.165448039,0.432087902,0.728741182,0.45500868,0.0474336360804,0.511902312,1,1
0.298419392,0.448607026,0.664753684,0.527947704,0.0904629461759,0.491757157,1,1
0.229416435,0.442493243,0.673376595,0.492236829,0.110657735,0.573177794,1,1
0.175412636,0.435419673,0.664034303,0.436593724,0.158455294,0.572493847,0,0
0.436392456,0.461905217,0.538848708,0.5437512,0.073166909,0.17649799,0,0
0.185300743,0.435034606,0.705746932,0.466397062,0.0718052076479,0.534849002,0,0
0.415613345,0.456525437,0.594294247,0.538080203,0.0408569876468,0.219160592,1,1
0.423714215,0.46103717,0.57872397,0.537103615,0.0227944152417,0.176289607,0,0
0.370647606,0.478490996,0.418383278,0.522124909,0.0702008423709,0.0930745012699,0,0
0.324043897,0.486500521,0.34927776,0.542781123,0.0669828202467,0.136975117,0,0
0.42548315,0.465093737,0.460397342,0.548041149,0.0712386536702,0.105499139,0,0
0.39574326,0.473846391,0.410373246,0.540419923,0.0797649648423,0.0966973712852,0,1
0.390302567,0.475985184,0.39760265,0.538831953,0.0819078910232,0.0917355835449,0,0
0.383055285,0.47687027,0.442630402,0.519912137,0.0674986765079,0.0878947049563,0,0
0.0718189510777,0.500915642,0.348237604,0.641637106,0.0840362866153,0.782099274,0,0
0.33219758,0.520434382,0.272240164,0.823312829,0.111318995,0.175722871,0,0
0.4759112,0.525171553,0.272722463,1,0.158229007,0.251506529,0,0
0.682352814,0.567963861,0.193420127,1,0.175157985,0.181558145,0,0
0.559498044,0.577550452,0.114129769,0.998401201,0.157437046,0.205810988,0,0
